make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,colour,paint,seller,gears,drivetrain,entertainment_media,extras,full_service_history,nonsmoker_vehicle,upholstery,power_hp,safety_category,emission_category
SEAT Ibiza,IT,22800.0, Sedan, Pre-registered,No,5.0,Manual,lpg/cng,Red,Nonmetallic,Dealer,5.0, Front,Standard,3.0,No,No,Other,90.0,middle,high
SEAT Ibiza,IT,17459.0, Sedan, Used,Yes,28358.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,1.0,No,Yes,Cloth,95.0,low,high
SEAT Ibiza,DE,18990.0, Sedan, Used,No,2500.0,Manual,benzine,Red,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,95.0,middle,high
SEAT Ibiza,DE,17880.0, Sedan, Used,Yes,26643.0,Automatic,benzine,Grey,Metallic,Dealer,7.0, Front,Standard,6.0,Yes,Yes,Cloth,116.0,middle,high
SEAT Leon,DE,18990.0, Sedan, Used,Yes,45735.0,Automatic,lpg/cng,White,Nonmetallic,Dealer,7.0, Front,Standard,10.0,Yes,Yes,Cloth,131.0,middle,high
SEAT Ibiza,IT,8727.0, Sedan, Used,No,74274.0,Manual,benzine,Red,Metallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Cloth,86.0,low,mid
SEAT Ibiza,IT,11890.0, Sedan, Used,No,119104.0,Manual,lpg/cng,White,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,90.0,low,high
SEAT Ibiza,DE,14370.0, Sedan, Used,Yes,21357.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Cloth,80.0,middle,high
SEAT Ibiza,IT,7900.0, Sedan, Used,Yes,162000.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,75.0,low,high
SEAT Ibiza,AT,20390.0, Sedan, Used,Yes,9908.0,Manual,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,5.0,No,No,Alcantara,95.0,middle,high
SEAT Altea,AT,6980.0, Sedan, Used,No,141503.0,Manual,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,105.0,middle,mid
Skoda Octavia,ES,38300.0, Compact, Pre-registered,No,8.0,Automatic,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,245.0,low,high
Skoda Scala,ES,16990.0, Compact, Used,Yes,31500.0,Manual,benzine,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,110.0,low,high
Skoda Scala,ES,18990.0, Compact, Used,Yes,20900.0,Automatic,diesel,White,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Rapid/Spaceback,ES,12890.0, Compact, Used,Yes,53900.0,Manual,diesel,Red,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,105.0,low,high
Skoda Rapid/Spaceback,ES,9500.0, Compact, Used,Yes,68200.0,Manual,diesel,White,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,90.0,low,high
Skoda Octavia,ES,17900.0, Compact, Used,Yes,77700.0,Manual,diesel,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,150.0,low,high
Skoda Octavia,BE,16750.0, Compact, Used,Yes,36385.0,Automatic,benzine,Yellow,Metallic,Dealer,6.0, Front,Standard,2.0,No,No,Cloth,150.0,middle,high
Skoda Fabia,BE,11249.0, Compact, Used,No,98000.0,Manual,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,4.0,No,Yes,Cloth,90.0,middle,high
Skoda Fabia,DE,12190.0, Compact, Used,No,67900.0,Manual,diesel,Grey,Metallic,Dealer,5.0, Front,Standard,5.0,No,No,Cloth,105.0,middle,high
Skoda Kamiq,DE,28480.0, Compact, Demonstration,Yes,10000.0,Automatic,benzine,White,Nonmetallic,Dealer,7.0, Front,Standard,6.0,Yes,Yes,Other,150.0,middle,high
Skoda Citigo,DE,5930.0, Compact, Used,No,157743.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,Yes,Cloth,60.0,low,high
Skoda Fabia,DE,13990.0, Compact, Used,No,55028.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,No,Cloth,90.0,middle,high
Skoda Scala,ES,18190.0, Compact, Pre-registered,Yes,5000.0,Manual,benzine,Grey,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,110.0,low,high
Skoda Citigo,DE,8900.0, Compact, Used,Yes,86026.0,Manual,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Cloth,60.0,low,mid
Skoda Octavia,ES,18950.0, Compact, Used,Yes,28842.0,Manual,benzine,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,150.0,low,high
Skoda Superb,BE,10400.0, Compact, Used,Yes,123768.0,Manual,benzine,Black,Metallic,Dealer,6.0, Front,Standard,1.0,No,No,Leather,125.0,middle,mid
Skoda Scala,DE,17900.0, Compact, Used,Yes,17449.0,Manual,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,2.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,12490.0, Compact, Used,No,78600.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,5.0,No,No,Cloth,95.0,middle,high
Skoda Scala,DE,28249.0, Compact, Used,No,21400.0,Manual,benzine,Grey,Metallic,Dealer,6.0, Front,Standard,6.0,Yes,Yes,Cloth,150.0,middle,high
Skoda Fabia,ES,8900.0, Compact, Used,Yes,167500.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,75.0,low,high
Skoda Fabia,DE,14775.0, Compact, Used,No,22900.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Octavia,ES,22800.0, Compact, Used,Yes,17551.0,Manual,diesel,Black,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Fabia,ES,13900.0, Compact, Used,Yes,52000.0,Manual,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,95.0,low,high
Skoda Scala,DE,21980.0, Compact, Employee's car,Yes,12000.0,Manual,benzine,Grey,Metallic,Dealer,6.0, Front,Standard,5.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,12290.0, Compact, Used,Yes,70800.0,Automatic,diesel,Brown,Metallic,Dealer,7.0, Front,Standard,5.0,Yes,Yes,Cloth,90.0,middle,high
Skoda Fabia,ES,10990.0, Compact, Used,Yes,43200.0,Manual,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,75.0,low,high
Skoda Fabia,DE,23990.0, Compact, Pre-registered,Yes,10.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,11660.0, Compact, Used,No,73682.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,90.0,middle,high
Skoda Fabia,DE,23990.0, Compact, Pre-registered,Yes,10.0,Automatic,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,17490.0, Compact, Used,No,18040.0,Manual,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,7.0,No,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,12990.0, Compact, Used,Yes,43856.0,Manual,benzine,White,Metallic,Dealer,5.0, Front,Standard,6.0,Yes,No,Cloth,95.0,middle,high
Skoda Fabia,DE,24990.0, Compact, Pre-registered,Yes,10.0,Automatic,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,24990.0, Compact, Demonstration,No,22314.0,Manual,benzine,Silver,Metallic,Dealer,6.0, Front,Standard,1.0,Yes,No,Cloth,110.0,low,high
Skoda Rapid/Spaceback,ES,14900.0, Compact, Used,Yes,51000.0,Manual,benzine,Blue,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,95.0,low,high
Skoda Fabia,DE,15800.0, Compact, Used,Yes,28780.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,11.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,18990.0, Compact, Demonstration,No,1500.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Cloth,80.0,middle,high
Skoda Citigo,ES,6900.0, Compact, Used,Yes,92500.0,Manual,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,60.0,low,high
Skoda Citigo,ES,6900.0, Compact, Used,Yes,113000.0,Automatic,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,60.0,low,high
Skoda Citigo,DE,12990.0, Compact, Used,No,24620.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Cloth,75.0,low,high
Skoda Fabia,DE,19900.0, Compact, Used,Yes,27134.0,Automatic,benzine,Red,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,11990.0, Compact, Used,No,45700.0,Manual,benzine,Silver,Metallic,Dealer,5.0, Front,Standard,8.0,No,No,Cloth,75.0,middle,high
Skoda Fabia,DE,20780.0, Compact, Used,No,100.0,Manual,benzine,Blue,Metallic,Dealer,6.0, Front,Standard,5.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,14390.0, Compact, Used,No,38700.0,Manual,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,6.0,No,No,Cloth,90.0,middle,high
Skoda Fabia,DE,16690.0, Compact, Used,Yes,23038.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,16890.0, Compact, Used,No,30794.0,Manual,benzine,Grey,Metallic,Dealer,6.0, Front,Standard,5.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Fabia,DE,13900.0, Compact, Used,Yes,36856.0,Manual,benzine,Red,Metallic,Dealer,5.0, Front,Standard,9.0,Yes,Yes,Alcantara,110.0,middle,high
Skoda Fabia,DE,21440.0, Compact, Pre-registered,No,10.0,Manual,benzine,Black,Metallic,Dealer,6.0, Front,Standard,7.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Citigo,DE,10900.0, Compact, Used,Yes,52698.0,Automatic,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,5.0,No,No,Cloth,75.0,middle,high
Skoda Citigo,DE,22999.0, Compact, Used,Yes,12900.0,Automatic,electric,Grey,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Cloth,83.0,middle,high
Skoda Octavia,ES,3500.0, Compact, Used,No,235000.0,Manual,diesel,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,140.0,low,high
Skoda Fabia,DE,15650.0, Compact, Used,Yes,42233.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,3.0,No,No,Cloth,95.0,middle,high
Skoda Fabia,DE,21990.0, Compact, Used,Yes,599.0,Manual,benzine,Black,Metallic,Dealer,6.0, Front,Standard,4.0,No,No,Cloth,110.0,middle,high
Skoda Fabia,DE,19900.0, Compact, Used,Yes,39980.0,Automatic,benzine,White,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Alcantara,125.0,middle,high
Skoda Fabia,DE,14590.0, Compact, Used,Yes,40931.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,6.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,12255.0, Compact, Used,No,42600.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Cloth,60.0,middle,high
Skoda Fabia,DE,16990.0, Compact, Used,Yes,15990.0,Automatic,benzine,Grey,Metallic,Dealer,7.0, Front,Standard,9.0,Yes,Yes,Cloth,110.0,high,high
Skoda Fabia,DE,22980.0, Compact, Demonstration,Yes,500.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,8.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Citigo,DE,9450.0, Compact, Used,Yes,22300.0,Manual,benzine,Beige,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,Yes,Cloth,60.0,low,high
Skoda Citigo,DE,24990.0, Compact, Used,No,17000.0,Automatic,electric,Silver,Metallic,Dealer,1.0, Front,Standard,2.0,No,No,Cloth,83.0,middle,high
Skoda Fabia,DE,19991.0, Compact, Used,No,7944.0,Manual,benzine,Orange,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Cloth,95.0,middle,high
Skoda Citigo,DE,12930.0, Compact, Used,No,22182.0,Semi-automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,No,Yes,Cloth,75.0,low,high
Skoda Scala,DE,23190.0, Compact, Used,No,26500.0,Manual,benzine,Blue,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Cloth,110.0,middle,high
Skoda Citigo,DE,12990.0, Compact, Used,Yes,25585.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Cloth,75.0,middle,high
Skoda Fabia,DE,18990.0, Compact, Demonstration,Yes,1500.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Cloth,65.0,middle,high
Skoda Citigo,DE,23890.0, Compact, Used,Yes,15000.0,Manual,electric,Silver,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,Yes,Cloth,83.0,low,high
Skoda Fabia,DE,18490.0, Compact, Used,Yes,25000.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,17880.0, Compact, Used,Yes,1500.0,Manual,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,11450.0, Compact, Used,Yes,48705.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,60.0,middle,high
Skoda Rapid/Spaceback,DE,14190.0, Compact, Used,No,48690.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,No,No,Alcantara,95.0,low,high
Skoda Fabia,DE,11830.0, Compact, Used,Yes,41305.0,Manual,benzine,Brown,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,60.0,middle,high
Skoda Fabia,DE,18900.0, Compact, Used,Yes,11007.0,Manual,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,9.0,Yes,Yes,Alcantara,95.0,high,high
Skoda Fabia,DE,11990.0, Compact, Used,Yes,42718.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,60.0,middle,high
Skoda Fabia,DE,18879.0, Compact, Used,Yes,3434.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,19990.0, Compact, Employee's car,Yes,10.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Cloth,80.0,middle,high
Skoda Fabia,DE,19450.0, Compact, Demonstration,No,11202.0,Manual,benzine,Silver,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,18800.0, Compact, Used,Yes,15100.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,3.0,No,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,18200.0, Compact, Used,Yes,17950.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,3.0,No,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,18690.0, Compact, Used,Yes,23453.0,Automatic,benzine,Black,Metallic,Dealer,7.0, Front,Standard,3.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Fabia,DE,17440.0, Compact, Used,Yes,9800.0,Manual,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,95.0,middle,high
Skoda Citigo,DE,10950.0, Compact, Used,Yes,23891.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Cloth,60.0,low,high
Skoda Fabia,DE,18980.0, Compact, Used,No,10.0,Manual,benzine,White,Metallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Cloth,95.0,middle,high
Skoda Citigo,DE,8990.0, Compact, Used,Yes,29000.0,Manual,benzine,Green,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Cloth,60.0,middle,high
Skoda Citigo,DE,21989.0, Compact, Used,Yes,16500.0,Automatic,electric,Silver,Metallic,Dealer,1.0, Front,Standard,1.0,Yes,Yes,Cloth,83.0,middle,high
Skoda Citigo,DE,6990.0, Compact, Used,Yes,43990.0,Manual,benzine,White,Metallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,60.0,low,mid
Skoda Fabia,DE,13900.0, Compact, Used,Yes,25240.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,60.0,middle,high
Skoda Citigo,DE,10930.0, Compact, Used,No,14637.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,3.0,No,Yes,Cloth,60.0,low,high
Skoda Fabia,DE,14990.0, Compact, Used,No,19300.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Cloth,60.0,low,high
Skoda Fabia,DE,10980.0, Compact, Used,Yes,59092.0,Manual,benzine,White,Metallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,75.0,low,high
Skoda Octavia,ES,3900.0, Compact, Used,No,137690.0,Manual,diesel,Grey,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,90.0,low,high
Skoda Citigo,DE,5400.0, Compact, Used,Yes,115836.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,4.0,No,Yes,Cloth,60.0,middle,mid
Skoda Octavia,ES,1999.0, Compact, Used,Yes,281000.0,Manual,diesel,Grey,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,110.0,low,high
Skoda Scala,ES,15000.0, Compact, Used,Yes,60000.0,Manual,benzine,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Octavia,NL,21445.0, Compact, Used,No,89503.0,Automatic,benzine,Blue,Metallic,Dealer,6.0, Front,Standard,7.0,No,No,Leather,220.0,middle,high
Skoda Octavia,NL,17945.0, Compact, Used,No,149552.0,Automatic,benzine,Yellow,Nonmetallic,Dealer,6.0, Front,Standard,6.0,No,No,Leather,220.0,middle,high
Skoda Scala,ES,26150.0, Compact, Pre-registered,Yes,10.0,Automatic,benzine,Grey,Nonmetallic,Dealer,7.0, Front,Standard,1.0,No,No,Cloth,150.0,low,high
Skoda Fabia,DE,8900.0, Compact, Used,Yes,127850.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Cloth,179.0,middle,mid
Skoda Octavia,NL,19900.0, Compact, Used,No,138499.0,Automatic,diesel,Black,Metallic,Dealer,6.0, Front,Standard,4.0,Yes,No,Cloth,150.0,middle,high
Skoda Fabia,DE,8590.0, Compact, Used,Yes,88131.0,Manual,benzine,Brown,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Cloth,90.0,middle,high
Skoda Octavia,NL,19950.0, Compact, Used,No,80142.0,Automatic,benzine,Black,Metallic,Dealer,6.0, Front,Standard,4.0,No,No,Leather,179.0,middle,high
Skoda Citigo,NL,23750.0, Compact, Used,Yes,1240.0,Automatic,electric,Grey,Metallic,Dealer,1.0, Front,Standard,1.0,Yes,No,Cloth,60.0,middle,high
Skoda Superb,NL,24990.0, Compact, Used,Yes,103710.0,Automatic,benzine,Grey,Metallic,Dealer,7.0, Front,Standard,3.0,No,No,Leather,150.0,middle,high
Skoda Octavia,ES,15990.0, Compact, Used,Yes,98000.0,Manual,diesel,Grey,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,150.0,low,high
Skoda Rapid/Spaceback,NL,12999.0, Compact, Used,No,61687.0,Automatic,benzine,Beige,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Leather,90.0,middle,high
Skoda Octavia,NL,19990.0, Compact, Used,Yes,95719.0,Automatic,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,2.0,No,No,Leather,150.0,low,high
Skoda Octavia,ES,34590.0, Compact, Pre-registered,Yes,3000.0,Automatic,diesel,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,150.0,low,high
Skoda Rapid/Spaceback,FR,9390.0, Compact, Used,Yes,42100.0,Manual,benzine,Black,Metallic,Dealer,6.0, Front,Standard,2.0,No,No,Cloth,105.0,low,mid
Skoda Octavia,ES,15800.0, Compact, Used,Yes,106336.0,Manual,diesel,Beige,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Fabia,NL,8050.0, Compact, Used,Yes,155571.0,Manual,benzine,Grey,Metallic,Dealer,6.0, Front,Standard,2.0,No,No,Cloth,111.0,middle,high
Skoda Scala,ES,20090.0, Compact, Pre-registered,Yes,5000.0,Automatic,benzine,White,Nonmetallic,Dealer,7.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Octavia,ES,4790.0, Compact, Used,No,220411.0,Manual,diesel,Beige,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,140.0,low,high
Skoda Superb,NL,21390.0, Compact, Used,Yes,146948.0,Manual,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Leather,150.0,middle,high
Skoda Fabia,ES,12200.0, Compact, Used,Yes,57851.0,Manual,benzine,Green,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,75.0,low,high
Skoda Fabia,NL,3399.0, Compact, Used,Yes,203047.0,Manual,benzine,White,Metallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,60.0,low,mid-low
Skoda Fabia,DE,23777.0, Compact, Used,Yes,10.0,Manual,benzine,Red,Metallic,Dealer,5.0, Front,Standard,10.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Rapid/Spaceback,NL,7999.0, Compact, Used,No,152751.0,Manual,benzine,Beige,Nonmetallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Cloth,105.0,middle,mid
Skoda Octavia,ES,24400.0, Compact, Used,Yes,132132.0,Automatic,diesel,White,Nonmetallic,Dealer,6.0, 4WD,Standard,1.0,No,No,Cloth,184.0,low,high
Skoda Octavia,NL,17990.0, Compact, Used,Yes,101599.0,Automatic,benzine,Grey,Nonmetallic,Dealer,6.0, Front,Standard,3.0,No,No,Cloth,116.0,low,high
Skoda Kodiaq,ES,26000.0, Compact, Used,Yes,74882.0,Manual,benzine,Black,Nonmetallic,Dealer,7.0, 4WD,Standard,14.0,No,No,Cloth,150.0,high,high
Skoda Citigo,DE,8900.0, Compact, Used,No,64935.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,1.0,No,No,Cloth,75.0,middle,high
Skoda Octavia,ES,9700.0, Compact, Used,Yes,239721.0,Manual,diesel,Blue,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,110.0,low,high
Skoda Superb,NL,18490.0, Compact, Used,Yes,121869.0,Manual,benzine,Yellow,Metallic,Dealer,6.0, Front,Standard,3.0,No,No,Cloth,125.0,low,high
Skoda Scala,NL,19995.0, Compact, Used,Yes,35631.0,Manual,benzine,Black,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,Yes,Cloth,116.0,middle,high
Skoda Scala,ES,20590.0, Compact, Pre-registered,Yes,3000.0,Manual,benzine,White,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,110.0,low,high
Skoda Rapid/Spaceback,NL,11950.0, Compact, Used,No,100341.0,Manual,lpg/cng,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Cloth,90.0,middle,high
Skoda Fabia,NL,5995.0, Compact, Used,Yes,113639.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Cloth,60.0,low,mid
Skoda Fabia,DE,23880.0, Compact, Pre-registered,Yes,20.0,Automatic,benzine,Orange,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Cloth,110.0,middle,high
Skoda Citigo,DE,11890.0, Compact, Used,No,45000.0,Manual,benzine,Green,Nonmetallic,Dealer,5.0, Front,Standard,3.0,No,No,Cloth,75.0,middle,high
Skoda Fabia,DE,9550.0, Compact, Used,Yes,86800.0,Automatic,benzine,Grey,Metallic,Dealer,7.0, Front,Standard,8.0,Yes,Yes,Cloth,105.0,middle,mid
Skoda Octavia,NL,2450.0, Compact, Used,No,170803.0,Automatic,benzine,Blue,Metallic,Dealer,6.0, Front,Standard,1.0,Yes,No,Cloth,116.0,low,low
Skoda Octavia,NL,13990.0, Compact, Used,Yes,115196.0,Manual,benzine,Red,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Fabia,NL,5950.0, Compact, Used,No,58814.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Cloth,86.0,low,mid-low
Skoda Citigo,DE,12600.0, Compact, Used,No,28671.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,No,No,Cloth,75.0,middle,high
Skoda Octavia,ES,13900.0, Compact, Used,Yes,169037.0,Manual,diesel,Silver,Nonmetallic,Dealer,6.0, Front,Standard,1.0,No,No,Cloth,116.0,low,high
Skoda Fabia,DE,18690.0, Compact, Pre-registered,Yes,1500.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Cloth,95.0,middle,high
Skoda Fabia,NL,10940.0, Compact, Used,No,72539.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Other,90.0,middle,high
Skoda Fabia,FR,11490.0, Compact, Used,No,30549.0,Manual,diesel,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Other,90.0,low,high
Skoda Fabia,DE,13970.0, Compact, Used,No,29859.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Cloth,95.0,middle,high
Skoda Rapid/Spaceback,NL,8950.0, Compact, Used,No,143774.0,Manual,benzine,Blue,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Cloth,105.0,middle,mid
Skoda Fabia,NL,11999.0, Compact, Used,No,36284.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Cloth,95.0,middle,high
Skoda Citigo,NL,5945.0, Compact, Used,Yes,104000.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,Yes,Cloth,75.0,low,high
Skoda Fabia,FR,9490.0, Compact, Used,No,26863.0,Manual,benzine,White,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Other,60.0,low,high
Skoda Fabia,DE,21990.0, Compact, Demonstration,No,5000.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Cloth,95.0,middle,high
